"","SeniorCitizen","PartnerYes","DependentsYes","tenure","InternetServiceDSL","InternetServiceFiber.optic","InternetServiceNo","OnlineSecurityNo","OnlineSecurityYes","OnlineBackupYes","DeviceProtectionYes","TechSupportYes","StreamingTVYes","StreamingMoviesYes","ContractMonth.to.month","ContractOne.year","ContractTwo.year","PaperlessBillingYes","PaymentMethodBank.transfer..automatic.","PaymentMethodCredit.card..automatic.","PaymentMethodElectronic.check","PaymentMethodMailed.check","MonthlyCharges","TotalCharges","ChurnYes"
"1408",0,0,1,8,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0.261691542288557,0.0374624971151627,0
"1409",0,1,0,71,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0.854228855721393,0.853156012000923,0
"1410",0,1,1,43,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0.739303482587065,0.463904915762751,0
"1411",1,0,0,2,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.752238805970149,0.0175455804292638,1
"1412",1,0,0,29,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0.827860696517413,0.338079852296331,0
"1413",0,1,0,15,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.657213930348259,0.148811447034387,1
"1414",0,1,1,65,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0.759203980099502,0.699278790676206,0
"1415",0,0,0,35,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.76865671641791,0.392268636048927,0
"1416",0,0,0,64,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0.816417910447761,0.759866143549504,0
"1417",0,1,1,58,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0.370646766169154,0.363270251557812,0
"1418",1,0,0,18,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.314427860696517,0.0977325178859912,0
"1419",0,1,1,67,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0.709452736318408,0.733244864989615,0
"1420",0,1,1,63,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.008955223880597,0.13365451188553,0
"1421",0,1,0,60,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0.811442786069652,0.688547195938149,0
"1422",1,0,0,9,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.658208955223881,0.0823563351027002,1
"1423",0,1,1,70,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.943283582089552,0.905867759058389,0
"1424",0,1,0,15,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0.824378109452736,0.171388183706439,1
"1425",0,0,1,48,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0169154228855722,0.105919686129702,0
"1426",0,1,0,12,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0.556218905472637,0.0833833371797831,0
"1427",1,1,0,71,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0.733830845771144,0.757719824601892,0
"1428",1,0,0,44,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.553233830845771,0.358135241172398,0
"1429",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.320398009950249,0.00365220401569348,1
"1430",0,1,1,45,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0616915422885572,0.123407569813063,0
"1431",0,0,0,23,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0651741293532338,0.0688379875375029,0
"1432",0,1,0,43,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0.463681592039801,0.333417955227325,0
"1433",0,0,0,35,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0248756218905473,0.0832102469420725,0
"1434",0,1,0,9,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0.504477611940298,0.066357027463651,0
"1435",0,0,0,12,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0.812935323383085,0.128542580198477,1
"1436",1,1,0,65,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0.906965174129353,0.831831294714978,0
"1437",0,0,0,2,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.727860696517413,0.0201707823678744,1
"1438",0,0,0,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.305970149253731,0.146843987999077,0
"1439",0,0,0,40,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.318407960199005,0.231335102700208,0
"1440",1,0,0,5,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.570149253731343,0.0381779367643665,1
"1441",0,1,1,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0164179104477612,0.0155954304177244,0
"1442",1,1,0,58,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0.791542288557214,0.627740595430418,0
"1443",0,1,1,52,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0.816417910447761,0.603006000461574,0
"1444",0,1,0,3,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.37363184079602,0.0156646665128087,0
"1445",0,0,1,41,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0.924378109452736,0.517926378952227,0
"1446",0,0,0,20,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0.799004975124378,0.232304408031387,0
"1447",0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.316417910447761,0.00360604661897069,0
"1448",0,0,1,4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.622388059701492,0.036193168705285,1
"1449",0,0,0,23,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0258706467661692,0.0525155781213939,0
"1450",1,0,0,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0124378109452737,0.0101546272790215,0
"1451",0,1,1,8,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0109452736318409,0.0154396492037849,0
"1452",0,0,0,18,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.509950248756219,0.136233556427417,0
"1453",1,0,0,52,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0.303980099502488,0.292666743595661,0
"1454",0,0,0,31,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0.758706467661691,0.341610893145627,0
"1455",0,1,1,29,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0238805970149254,0.0733960304638818,0
"1456",0,1,0,36,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0.87363184079602,0.440295407339026,0
"1457",0,1,0,16,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0.813432835820895,0.174930763904916,1
"1458",0,1,0,42,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0.896019900497512,0.527042464804985,0
"1459",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0228855721393035,0.000201938610662354,1
"1460",0,0,0,60,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0.809950248756219,0.683389106854373,0
"1461",0,0,0,5,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.667164179104478,0.0467747519039926,1
"1462",0,1,0,22,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.772636815920398,0.255729286868221,0
"1463",0,1,0,36,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0174129353233831,0.0747692130163859,0
"1464",0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.518905472636816,0.0302561735518117,1
"1465",0,0,0,9,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0.464676616915423,0.0610431571659358,0
"1466",0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.560696517412935,0.00643895684283403,0
"1467",0,1,1,12,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.307960199004975,0.0637375951996307,0
"1468",0,0,0,23,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0.552238805970149,0.200530810062312,0
"1469",0,0,0,62,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0.73681592039801,0.659202630971613,0
"1470",0,0,0,37,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0.801492537313433,0.398886452804062,1
"1471",0,0,0,8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.00945273631840805,0.0159300715439649,0
"1472",0,1,0,31,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.700497512437811,0.307454419570736,0
"1473",0,1,1,13,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.558706467661692,0.10130971613201,1
"1474",0,0,0,24,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0.800995024875622,0.275617355181168,1
"1475",0,1,1,45,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0.773134328358209,0.51209900761597,0
"1476",1,1,0,69,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0.867164179104478,0.805463881837064,0
"1477",0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0199004975124379,0.00207708285252711,0
"1478",0,1,1,61,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0.873134328358209,0.753392568659128,1
"1479",0,0,0,41,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0.860199004975124,0.499376875144242,1
"1480",0,0,0,44,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0.306467661691542,0.259196861297023,0
"1481",0,0,0,39,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.172139303482587,0.148897992153243,0
"1482",0,1,1,72,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.466169154228856,0.546445880452343,0
"1483",1,0,0,13,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0.782089552238806,0.140405031156243,0
"1484",0,1,1,51,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0.512437810945274,0.408919916916686,0
"1485",1,1,0,71,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0.80547263681592,0.830250403877221,0
"1486",1,0,0,22,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.780597014925373,0.238189476113547,1
"1487",0,0,0,2,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.366169154228856,0.00968728363720285,1
"1488",0,0,0,56,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0.881094527363184,0.680313870297715,0
"1489",0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.328358208955224,0.00374451880913916,0
"1490",0,1,1,23,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.393034825870647,0.145863143318717,0
"1491",1,1,0,66,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0.523383084577114,0.544663051003923,0
"1492",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0129353233830846,8.65451188553071e-05,0
"1493",1,0,0,19,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.696019900497512,0.202746365105008,1
"1494",0,0,0,11,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.609452736318408,0.0896434341103162,0
"1495",0,1,1,8,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0149253731343284,0.0145626586660512,1
"1496",0,1,1,52,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0.795024875621891,0.574036464343411,0
"1497",0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0199004975124379,0.00492153242557117,0
"1498",0,1,1,51,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.605970149253731,0.461545118855297,0
"1499",1,0,0,15,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.571144278606965,0.130146549734595,1
"1500",1,1,0,64,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0.756218905472637,0.699584583429495,0
"1501",0,0,0,37,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0.218407960199005,0.168480267712901,0
"1502",0,0,0,13,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0169154228855722,0.0259462266328179,0
"1503",0,1,0,49,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.369154228855721,0.301771290099238,0
"1504",1,0,0,45,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0.834825870646766,0.544259173782599,0
"1505",0,0,0,18,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.525870646766169,0.141812831756289,0
"1506",1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.561691542288557,0.00645049619201472,1
"1507",0,1,0,68,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0.356716417910448,0.435691207015924,0
"1508",0,0,0,54,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0139303482587065,0.114228017539811,0
"1509",1,1,1,23,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0.698507462686567,0.243682206323563,0
"1510",0,0,0,17,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.581094527363184,0.149405723517194,1
"1511",0,1,0,71,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0.618407960199005,0.658706438956843,0
"1512",0,1,1,67,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.00995024875621896,0.156254327255943,0
"1513",0,1,1,14,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.662189054726368,0.136752827140549,0
"1514",1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0751243781094527,0.000807754442649446,1
"1515",0,0,1,63,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0124378109452737,0.138045234248788,0
"1516",0,0,0,41,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.500995024875622,0.329823447957535,0
"1517",0,1,0,17,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.739800995024876,0.180117701361643,0
"1518",0,1,0,56,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0.818905472636816,0.634219939995384,0
"1519",0,0,0,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0228855721393035,0.00891991691668587,0
"1520",0,0,0,2,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0.24228855721393,0.00618509116085851,1
"1521",0,1,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0134328358208956,0.00420609277636741,0
"1522",0,0,0,37,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0.48955223880597,0.279771520886222,0
"1523",0,0,0,29,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0.503482587064677,0.225213477959843,1
"1524",0,0,0,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.251741293532338,0.0365335795061158,0
"1525",0,0,0,63,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0.911442786069652,0.805925455804293,0
"1526",0,1,1,7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0238805970149254,0.0161723978767597,0
"1527",0,0,0,3,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0.767661691542289,0.0316582044772675,0
"1528",0,1,1,72,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.027363184079602,0.170199630740826,0
"1529",0,0,0,19,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.377611940298507,0.124001846295869,0
"1530",0,1,0,59,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00149253731343288,0.119899607662128,0
"1531",0,1,1,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0.713930348258706,0.0197611354719594,1
"1532",0,1,1,35,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0746268656716418,0.0996711285483498,0
"1533",0,0,0,14,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0134328358208956,0.0324948072928687,0
"1534",0,0,0,14,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.568159203980099,0.116218555273483,1
"1535",0,1,1,69,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0154228855721393,0.163645280406185,0
"1536",1,1,0,7,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0.457213930348259,0.0526425109623817,0
"1537",0,1,1,69,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0.572139303482587,0.619588045234249,0
"1538",0,1,1,72,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0.603980099502488,0.659052619432264,0
"1539",0,0,0,8,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0.821890547263681,0.092401338564505,1
"1540",0,1,1,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.318905472636816,0.0228825294253404,0
"1541",0,1,1,63,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0.617412935323383,0.562837525963536,0
"1542",0,0,0,72,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0159203980099503,0.163316408954535,0
"1543",0,0,0,46,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0283582089552239,0.105965843526425,0
"1544",0,1,0,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.514427860696517,0.0359277636741288,1
"1545",0,1,0,30,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.31592039800995,0.168024463420263,0
"1546",0,0,0,63,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0.860696517412935,0.752100161550889,0
"1547",0,0,0,60,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0159203980099503,0.128006000461574,0
"1548",0,1,0,63,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0.888059701492537,0.79101661666282,1
"1549",0,1,1,25,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.673134328358209,0.251586660512347,0
"1550",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.274626865671642,0.003121393953381,1
"1551",1,1,0,6,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.622388059701492,0.0505769674590353,0
"1552",0,0,0,22,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0696517412935323,0.0632010154627279,0
"1553",0,1,1,31,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0.619900497512438,0.283037156704362,0
"1554",0,1,1,39,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.629353233830846,0.356392799446111,0
"1555",0,0,0,26,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0263681592039801,0.0576390491576275,0
"1556",0,1,0,53,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0.874129353233831,0.663622201707824,1
"1557",0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0.730845771144279,0.00841218555273479,1
"1558",0,0,0,12,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0.487562189054726,0.093872605585045,0
"1559",0,0,0,16,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0.769651741293532,0.177342487883683,1
"1560",0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0208955223880598,0.00305792753288714,0
"1561",0,0,1,39,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0.266666666666667,0.204454188783753,0
"1562",0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.564179104477612,0.00647934456496649,1
"1563",0,1,1,7,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.16318407960199,0.0262866374336487,0
"1564",1,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.508457711442786,0.028023309485345,0
"1565",1,0,0,10,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.767164179104477,0.101494345718901,1
"1566",0,0,0,55,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.629850746268657,0.518197553657974,0
"1567",0,1,1,72,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0.56865671641791,0.630215785829679,0
"1568",0,1,0,10,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0.493034825870647,0.0731998615278098,0
"1569",1,0,0,11,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0.926865671641791,0.134346872836372,0
"1570",0,1,1,15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.27910447761194,0.0716189706900531,0
"1571",0,1,1,23,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0213930348258707,0.0530752365566582,0
"1572",0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.017910447761194,0.000144241864758816,0
"1573",1,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.266169154228856,0.0124971151627048,1
"1574",0,1,1,47,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.774626865671642,0.50457535195015,0
"1575",0,0,1,15,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0139303482587065,0.0290560812370182,0
"1576",0,0,0,66,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0.808457711442786,0.772178629125317,1
"1577",1,1,0,68,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0.421890547263682,0.456623586429725,0
"1578",0,1,1,17,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0.799502487562189,0.194570736210478,1
"1579",0,0,0,7,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0.41044776119403,0.0458285252711747,1
"1580",1,1,0,12,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.618905472636816,0.107477498269098,1
"1581",1,1,0,21,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0.531840796019901,0.17058042926379,0
"1582",0,0,0,21,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.176616915422886,0.0878548349873067,0
"1583",0,1,1,56,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.467164179104478,0.4031098546042,0
"1584",0,1,1,6,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.30547263681592,0.0293618739903069,0
"1585",1,0,0,65,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0.350746268656716,0.403773367182091,0
"1586",0,1,0,42,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0.618905472636816,0.387387491345488,0
"1587",0,1,1,68,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0.903482587064677,0.864268405261943,0
"1588",0,1,1,48,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0800995024875622,0.14150126932841,0
"1589",1,0,0,50,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0.881094527363184,0.614949226863605,0
"1590",1,0,0,7,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0.464676616915423,0.0547945995845834,0
"1591",0,1,1,63,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0109452736318409,0.143670666974383,0
"1592",0,0,0,17,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0283582089552239,0.04232056312024,0
"1593",0,1,1,42,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.594029850746269,0.388322178629125,1
"1594",0,1,1,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.00597014925373138,0.00754673436418183,0
"1595",0,0,1,62,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0771144278606965,0.18692591737826,0
"1596",1,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.561691542288557,0.0169166858989153,1
"1597",0,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.518407960199005,0.0117066697438264,0
"1598",0,1,0,48,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0.782587064676617,0.514037618278329,0
"1599",0,1,0,27,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0129353233830846,0.0578986845141934,0
"1600",0,1,1,70,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0.618407960199005,0.657633279483037,0
"1601",1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.701990049751244,0.00807754442649434,1
"1602",0,1,0,46,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0.760199004975124,0.495465035771983,0
"1603",0,0,0,30,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.716417910447761,0.315780060004616,1
"1604",0,0,0,15,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0.461691542288557,0.112595199630741,1
"1605",0,1,1,69,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0.771144278606965,0.74918647588276,0
"1606",0,0,0,65,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0129353233830846,0.138454881144703,0
"1607",1,1,1,72,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0.854228855721393,0.857246711285483,0
"1608",1,1,0,13,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0.704477611940298,0.132765981998615,1
"1609",0,0,0,17,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.018407960199005,0.0300830833141011,0
"1610",0,1,0,51,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0.928358208955224,0.657921763212555,0
"1611",0,1,1,51,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.420398009950249,0.358025617355181,0
"1612",0,1,0,72,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.723383084577114,0.744264943457189,0
"1613",0,1,1,67,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0.688059701492537,0.680821601661666,1
