"","genderFemale","genderMale","SeniorCitizen","PartnerNo","PartnerYes","DependentsNo","DependentsYes","tenure","PhoneServiceNo","PhoneServiceYes","MultipleLinesNo","MultipleLinesYes","InternetServiceDSL","InternetServiceFiber.optic","InternetServiceNo","OnlineSecurityNo","OnlineSecurityYes","OnlineBackupNo","OnlineBackupYes","DeviceProtectionNo","DeviceProtectionYes","TechSupportNo","TechSupportYes","StreamingTVNo","StreamingTVYes","StreamingMoviesNo","StreamingMoviesYes","ContractMonth.to.month","ContractOne.year","ContractTwo.year","PaperlessBillingNo","PaperlessBillingYes","PaymentMethodBank.transfer..automatic.","PaymentMethodCredit.card..automatic.","PaymentMethodElectronic.check","PaymentMethodMailed.check","MonthlyCharges","TotalCharges","ChurnNo","ChurnYes"
"1072",1,0,0,1,0,1,0,2,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.306467661691542,0.00834294945765055,0,1
"1073",0,1,0,1,0,1,0,22,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0.383084577114428,0.148401800138472,1,0
"1074",0,1,0,1,0,1,0,7,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0.794029850746269,0.0801061620124625,0,1
"1075",0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.0283582089552239,0.000265405031156211,1,0
"1076",1,0,0,0,1,0,1,59,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0.780099502487562,0.641818601430879,1,0
"1077",1,0,0,0,1,0,1,58,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.0621890547263682,0.170678513731826,1,0
"1078",1,0,0,1,0,1,0,41,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0.95771144278607,0.52026886683591,0,1
"1079",1,0,1,1,0,1,0,59,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.606467661691542,0.527527117470575,1,0
"1080",1,0,0,0,1,0,1,3,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.51044776119403,0.020932379413801,1,0
"1081",0,1,0,1,0,1,0,32,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.017910447761194,0.0687341333948765,1,0
"1082",0,1,1,0,1,1,0,46,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.801990049751244,0.524590353104085,1,0
"1084",0,1,0,1,0,1,0,2,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.623880597014925,0.0175801984768059,0,1
"1085",1,0,0,0,1,0,1,52,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.0134328358208956,0.114654973459497,1,0
"1086",1,0,1,1,0,1,0,13,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.55771144278607,0.106340872374798,0,1
"1087",1,0,1,1,0,1,0,11,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0.710945273631841,0.118728363720286,0,1
"1088",0,1,0,1,0,1,0,32,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0.690547263681592,0.317055158089084,1,0
"1089",0,1,1,0,1,1,0,17,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0.817910447761194,0.185050773136395,0,1
"1090",1,0,0,1,0,1,0,16,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.562189054726368,0.128150242326333,1,0
"1091",1,0,0,1,0,1,0,51,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0.887562189054726,0.653369489960766,1,0
"1092",0,1,0,1,0,1,0,29,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.568159203980099,0.256762058619894,1,0
"1093",0,1,0,0,1,1,0,70,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.464676616915423,0.519784214170321,1,0
"1094",1,0,0,0,1,0,1,71,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0.817910447761194,0.82401338564505,1,0
"1095",0,1,0,0,1,0,1,41,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0.5,0.325542349411493,1,0
"1096",0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0.619900497512438,0.00712554811908608,1,0
"1097",1,0,0,0,1,1,0,7,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0.626865671641791,0.0647703669513039,1,0
"1098",0,1,0,0,1,0,1,25,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.717910447761194,0.249226863604893,0,1
"1099",0,1,0,0,1,0,1,67,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0.709452736318408,0.694639972305562,1,0
"1100",0,1,0,0,1,0,1,5,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0.372636815920398,0.0277636741287791,1,0
"1101",0,1,0,1,0,0,1,15,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.0651741293532338,0.0352354027232864,1,0
"1102",1,0,0,0,1,0,1,20,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.0174129353233831,0.0460246942072467,1,0
"1103",0,1,0,0,1,0,1,3,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.377114427860696,0.0172340180013847,0,1
"1104",0,1,0,0,1,0,1,54,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0.865174129353234,0.648401800138472,1,0
"1105",0,1,0,1,0,1,0,42,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.0129353233830846,0.0946918993768752,1,0
"1106",1,0,0,0,1,1,0,9,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.611940298507463,0.0865797369028387,1,0
"1107",1,0,0,1,0,1,0,63,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0.788059701492537,0.719386106623587,1,0
"1108",1,0,0,0,1,1,0,69,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0597014925373134,0.187283637202862,1,0
"1109",1,0,0,1,0,1,0,69,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.0631840796019901,0.191466651280868,1,0
"1110",0,1,0,0,1,1,0,40,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.317412935323383,0.235368105238865,1,0
"1111",0,1,0,1,0,1,0,60,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.212437810945274,0.277602123240249,1,0
"1112",1,0,0,1,0,1,0,4,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0.75771144278607,0.0425109623817217,0,1
"1113",1,0,1,1,0,1,0,71,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0.712437810945273,0.724053773367182,1,0
"1114",1,0,0,0,1,1,0,37,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.603980099502488,0.325507731363951,0,1
"1115",0,1,0,0,1,1,0,32,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0.801990049751244,0.360846988229864,1,0
"1116",0,1,0,1,0,1,0,39,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.354228855721393,0.251777059773829,1,0
"1117",1,0,0,1,0,1,0,38,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.0597014925373134,0.103346411262405,1,0
"1118",0,1,0,1,0,1,0,52,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.708457711442786,0.526073159473806,1,0
"1119",1,0,0,0,1,0,1,48,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0.865671641791045,0.57450957765982,1,0
"1120",0,1,0,0,1,0,1,70,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0.41044776119403,0.476113547195938,1,0
"1121",0,1,0,1,0,1,0,20,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.520398009950249,0.170176552042465,1,0
"1122",1,0,0,1,0,1,0,50,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.639303482587065,0.48007154396492,1,0
"1123",1,0,0,1,0,1,0,19,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0.264676616915423,0.100940456958228,0,1
"1124",0,1,0,0,1,0,1,25,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.43134328358209,0.183729517655204,1,0
"1125",0,1,0,1,0,1,0,12,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.306467661691542,0.0662647126702054,1,0
"1126",0,1,1,0,1,1,0,39,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.869651741293532,0.492268636048927,0,1
"1127",0,1,0,1,0,1,0,7,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.561194029850746,0.0606681283175629,0,1
"1128",1,0,0,0,1,0,1,23,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.477611940298507,0.174821140087699,1,0
"1129",0,1,0,1,0,1,0,27,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.0114427860696518,0.0589660743134087,1,0
"1130",0,1,1,1,0,1,0,47,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0.674626865671642,0.443895684283406,1,0
"1131",0,1,0,0,1,0,1,26,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.008955223880597,0.0573447957535195,1,0
"1132",1,0,0,0,1,1,0,14,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.462189054726368,0.106415878144473,0,1
"1133",1,0,1,0,1,1,0,11,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0.853731343283582,0.128646434341103,0,1
"1134",0,1,0,1,0,0,1,2,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.00995024875621896,0.00340987768289866,1,0
"1135",1,0,0,0,1,0,1,26,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.633830845771144,0.236700900069236,1,0
"1136",1,0,1,0,1,1,0,72,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.959203980099502,0.959514193399492,1,0
"1137",1,0,0,0,1,0,1,63,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.0174129353233831,0.137370182321717,1,0
"1138",0,1,0,0,1,0,1,71,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0154228855721393,0.158948765289638,1,0
"1139",0,1,0,0,1,0,1,11,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.466666666666667,0.0813004846526656,1,0
"1140",0,1,1,0,1,1,0,14,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.0139303482587065,0.024215324255712,1,0
"1141",1,0,0,1,0,0,1,13,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0.703482587064677,0.131888991460882,1,0
"1142",0,1,0,1,0,0,1,6,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.0194029850746269,0.00917955227325177,1,0
"1143",0,1,1,0,1,0,1,11,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.566666666666667,0.0872951765520425,1,0
"1144",0,1,0,0,1,1,0,18,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.383582089552239,0.121838218324486,1,0
"1145",0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.172139303482587,0.00193284098776829,0,1
"1146",1,0,0,0,1,1,0,32,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.569651741293532,0.266085852757904,1,0
"1147",0,1,0,1,0,1,0,29,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0.172636815920398,0.121601661666282,1,0
"1148",1,0,0,1,0,1,0,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0.417910447761194,0.0175051927071313,1,0
"1149",1,0,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.765174129353234,0.0205515808908377,0,1
"1150",0,1,0,0,1,0,1,13,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0.780099502487562,0.132015924301869,0,1
"1151",1,0,0,1,0,1,0,41,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.219900497512438,0.191443572582506,1,0
"1152",1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.00597014925373138,5.76967459031896e-06,1,0
"1153",0,1,0,1,0,1,0,7,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0.364179104477612,0.040572351719363,1,0
"1154",1,0,0,0,1,1,0,52,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.458208955223881,0.391391645511193,1,0
"1155",1,0,0,0,1,0,1,45,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.063681592039801,0.12924071082391,1,0
"1156",0,1,0,0,1,1,0,70,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.575621890547264,0.605290791599354,1,0
"1157",1,0,0,1,0,1,0,53,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.00447761194029857,0.11388183706439,1,0
"1158",1,0,1,0,1,1,0,62,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.793034825870647,0.682869836141242,1,0
"1159",1,0,0,0,1,1,0,60,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0.754726368159204,0.629713824140318,1,0
"1160",1,0,1,0,1,1,0,3,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0.618407960199005,0.0236845141933995,0,1
"1161",1,0,1,0,1,1,0,23,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.764676616915423,0.266241633971844,1,0
"1162",0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.130348258706468,0.0014481883221786,0,1
"1163",1,0,0,1,0,1,0,67,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0.538308457711443,0.573817216708978,1,0
"1164",1,0,0,1,0,1,0,12,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.711442786069652,0.119270713131779,0,1
"1165",1,0,1,0,1,1,0,71,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0.641293532338308,0.670713131779368,1,0
"1166",0,1,0,1,0,1,0,25,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.0164179104477612,0.0567735979690745,1,0
"1167",1,0,0,1,0,1,0,5,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.353731343283582,0.0305965843526425,1,0
"1168",0,1,0,1,0,1,0,26,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.33134328358209,0.147311331640895,1,0
"1169",0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.0139303482587065,9.80844680360031e-05,1,0
"1170",0,1,1,1,0,1,0,70,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.256716417910448,0.345355411954766,1,0
"1171",0,1,0,0,1,0,1,72,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0.95273631840796,0.931727440572352,1,0
"1172",0,1,0,0,1,1,0,60,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.75771144278607,0.645216939764597,0,1
"1173",1,0,1,0,1,0,1,32,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.817412935323383,0.369126471267021,1,0
"1174",0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.0159203980099503,0.000121163166397395,0,1
"1175",1,0,0,1,0,1,0,14,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.358208955223881,0.0870528502192476,1,0
"1176",1,0,0,1,0,1,0,13,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.614427860696517,0.116610893145627,1,0
"1177",1,0,0,1,0,1,0,6,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0.911940298507463,0.0750807754442649,0,1
"1178",1,0,0,1,0,1,0,46,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0.606467661691542,0.412531733210247,1,0
"1179",0,1,0,1,0,1,0,15,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.826865671641791,0.177146318947611,0,1
"1180",0,1,1,0,1,1,0,43,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.756716417910448,0.453998384491115,1,0
"1181",0,1,0,1,0,1,0,39,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0.313930348258706,0.225288483729518,1,0
"1182",0,1,1,1,0,1,0,21,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.41592039800995,0.140474267251327,0,1
"1183",0,1,0,1,0,1,0,57,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.353233830845771,0.366628202169398,1,0
"1184",1,0,0,0,1,1,0,53,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0.748258706467662,0.560050773136395,1,0
"1185",0,1,0,0,1,0,1,18,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0.693034825870647,0.170978536810524,1,0
"1186",1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.416915422885572,0.00477152088622201,0,1
"1187",1,0,0,0,1,1,0,58,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.425870646766169,0.399255711977844,1,0
"1188",1,0,1,1,0,1,0,71,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0.853731343283582,0.853306023540272,1,0
"1189",1,0,0,1,0,1,0,35,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0.805970149253731,0.405400415416571,1,0
"1190",0,1,0,1,0,1,0,3,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0.671144278606965,0.0274578813754904,1,0
"1191",0,1,0,1,0,1,0,38,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.861691542288557,0.446393953381029,1,0
"1192",0,1,0,0,1,0,1,35,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.506467661691542,0.285177705977383,1,0
"1193",0,1,0,1,0,1,0,7,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0.718407960199005,0.0663108700669282,0,1
"1194",1,0,0,1,0,1,0,47,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0.559203980099502,0.402896376644357,1,0
"1195",1,0,0,1,0,1,0,14,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.320398009950249,0.0861585506577429,1,0
"1196",1,0,1,0,1,1,0,20,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.415422885572139,0.143151396261251,1,0
"1197",0,1,0,0,1,1,0,66,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0.666666666666667,0.63692014770367,1,0
"1198",0,1,0,0,1,1,0,15,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.0119402985074628,0.0371624740364643,1,0
"1199",1,0,0,1,0,1,0,42,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.0248756218905473,0.0952746365105008,1,0
"1200",1,0,0,0,1,1,0,17,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.603482587064677,0.153490653127164,1,0
"1201",0,1,0,1,0,1,0,37,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.858208955223881,0.433787214401108,1,0
"1202",1,0,0,1,0,1,0,12,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.309950248756219,0.0684110316178168,1,0
"1203",0,1,0,0,1,1,0,53,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0.756218905472637,0.559560350796215,0,1
"1204",1,0,0,1,0,1,0,60,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0671641791044776,0.171503577198246,1,0
"1205",0,1,0,0,1,0,1,18,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.072636815920398,0.0518174474959612,1,0
"1206",0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.563681592039801,0.00647357489037617,0,1
"1207",1,0,0,1,0,1,0,3,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.516417910447761,0.0202400184629587,1,0
"1208",1,0,0,1,0,0,1,9,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0.508955223880597,0.0637722132471728,1,0
"1209",1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0.616915422885572,0.00709093007154396,0,1
"1210",0,1,0,0,1,1,0,56,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.745273631840796,0.604102238633741,1,0
"1211",0,1,0,0,1,0,1,17,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.504975124378109,0.130492730210016,0,1
"1212",1,0,0,0,1,0,1,11,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0.478606965174129,0.0833141010846988,0,1
"1213",0,1,0,1,0,1,0,7,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.51044776119403,0.057990999307639,1,0
